Ground Truth,Strategy 0,Strategy 1,Strategy 2,Strategy 3,Strategy 4,Strategy 5,Strategy 6,Strategy 7,Strategy 8,Strategy 9
-100.7011459,-3.0166104,-0.9772313,-8.151114,-1.595178,-0.9405357,-6.7642055,-10.0945,1.6821645,-14.5782995,-4.8484674
-18.37429521,-5.563698,-0.17046598,-4.527599,-0.019223485,-2.37528,-2.8519557,-8.20334,1.4610602,-9.574601,2.3303614
-31.0437597,-1.9019148,-1.393175,0.33343416,0.11958932,-3.0356188,-4.830872,1.7651166,-11.123036,-9.084201,-9.331583
-9.343853966,-7.5191708,-0.44394523,-5.5104117,1.0126181,-2.8679378,-3.904269,-8.605389,1.1889459,-8.590437,2.4513955
-39.14281906,-5.185726,-2.9293346,-1.4924856,-1.0855012,-3.8619869,-8.531131,0.936493,-16.61055,-11.703951,-13.436793
-1461.680616,-11.527953,-14.3068495,-66.6319,1.5756235,-49.122414,-82.67229,-44.751537,-92.93142,-54.618206,-27.104956
-65.92336552,-1.0607426,-4.2555337,-0.88080615,-0.2513186,-2.757455,-7.220487,2.038357,-16.361572,-8.055905,-8.957246
-111.1221094,-2.041685,-1.6278207,-2.140473,-0.9417589,-1.0935168,-2.870779,1.299764,-0.7439849,-3.0807102,-2.641633
-17.7590767,-12.352347,-5.643394,1.5367408,-2.1548753,-4.2962427,-9.515848,-0.6164947,-26.976,-19.083233,-19.177965
-24.2884122,-1.4163017,-0.7936077,-0.018533584,0.07608535,-1.9467807,-3.009077,0.7569083,-8.307577,-6.0754757,-6.770003
-85.93913728,-1.2143112,-0.12573808,-3.8888931,-0.42162648,0.5623697,-4.5043473,-8.170512,1.4465045,-10.433767,-3.2860858
-28.41571145,-6.174693,-0.32444248,-6.5865254,0.17140633,-1.9267606,-3.9591892,-8.534234,1.4324956,-11.072471,1.5140734
-20.96230456,-4.1661825,-1.6991837,1.2640126,0.68992645,-4.3576035,-6.7414064,1.2277795,-17.011469,-13.074944,-13.166639
-9.312462069,-7.2717586,-0.44718778,-5.118484,0.8775873,-2.9320366,-3.6902204,-8.510458,1.0914037,-8.271973,2.4823155
-53.66577993,-5.577956,-4.1928444,-1.6741713,-1.2052304,-5.3421497,-8.6832485,2.0489118,-17.49856,-11.070117,-15.686123
-31.30153895,-0.80861586,-0.5346,-0.07294345,0.054297067,-0.7250262,-1.039869,0.52525747,-2.877765,-3.3998616,-2.4212177
-70.52007053,-1.0743576,-0.43379137,-2.6150982,-0.7869602,-0.27256033,-2.0962727,-6.693892,1.9859526,-10.3201275,-1.4484847
-90.50243675,-1.7556684,-2.5845573,-3.6391532,-2.9981337,-1.499849,-4.675644,1.7013811,-3.6679008,-2.896356,-4.73857
-24.45059519,-12.975584,-5.8373914,1.4458306,-2.725855,-3.9360225,-9.748354,-0.87027025,-27.875475,-19.448591,-19.707077
-7.492938222,-1.0785362,1.1184167,-2.0516315,0.021749347,0.47882575,0.6995517,-0.86783004,-0.84609944,1.18769,1.3104314
-4.432025572,-6.5794096,-0.711022,-3.3844721,0.09094838,-3.5949488,-3.1320148,-8.624075,0.5396022,-7.162546,2.7136593
-15.05365458,-8.038311,-0.6572945,-6.9995756,0.9089218,-2.4819448,-4.769686,-9.215219,1.3895286,-10.455055,2.0462844
-20.85026346,-0.31306773,0.1881455,0.9390812,1.1705439,-3.2424567,-4.087963,1.8589251,-9.561071,-9.303904,-7.010467
-8.953336529,-6.461732,-0.2308124,-4.0945983,0.83613884,-2.6164224,-3.1112015,-8.253936,1.0998399,-7.640218,2.194998
-69.25443225,-6.2117743,-4.5750523,-4.502248,-3.6872547,-5.445918,-10.776019,1.1815503,-16.906572,-12.893847,-15.265031
-14.29920938,-7.4440713,-0.2922513,-5.9756093,1.1825749,-2.54832,-4.0317125,-8.409919,1.3571573,-9.203321,2.297707
-81.76231283,-1.83865,-3.9068263,-1.9514794,-0.70156235,-2.5383334,-7.552052,2.1589196,-14.660816,-6.8476696,-8.524374
-15.13661266,-0.59095347,0.32725796,1.1215872,-1.2439806,1.25566,0.5414798,0.9906543,-0.25735414,-3.7463675,1.1051346
-14.92153012,-0.77039355,0.7579073,0.5112674,-0.070348285,0.63161576,1.1631669,0.59973705,-0.080243826,-0.7785231,1.1004995
-6.352475552,-0.68991596,1.2436391,0.14981805,-0.41631606,0.6263253,1.037913,0.13859424,-0.46714216,0.25662336,1.3195536
-24.23578117,-10.724482,-3.4018114,1.5498855,-1.3129115,-3.6979585,-8.834492,0.455023,-25.489252,-18.362291,-19.79966
-11.49416314,-7.90518,-0.5670245,-6.2484665,0.8415637,-2.7611022,-4.4467916,-8.922629,1.268337,-9.735831,2.2961729
-20.11278652,-0.49047515,0.14370365,0.89835227,1.1445352,-3.0508263,-3.8310661,1.8881087,-9.136306,-8.979405,-6.924399
-22.51226702,-0.4873233,0.31056005,0.75949275,0.021388628,0.740212,0.6400613,0.8067269,-0.12453189,-2.5782075,0.0928642
-40.95985025,-1.9100547,-0.60689265,-2.0306995,-1.5962069,-2.5556574,-3.5415008,-4.865966,-2.77091,-9.515672,-3.5290022
-21.23961759,-6.462925,0.1758332,-5.34194,1.2865839,-2.3531613,-3.363992,-7.302337,1.3759971,-8.970565,1.9951842
-32.91541265,-6.522258,-4.6100903,2.004028,-0.63453734,-4.430466,-8.041768,0.9405754,-23.944712,-15.13198,-14.191244
-17.0080256,-0.98147726,1.3181188,-1.1823983,0.15171523,0.6231174,0.7627579,-1.2289906,-0.7517538,-0.2881537,1.2754195
-11.93293314,-16.461346,-6.859233,2.7326622,-3.5999396,-4.3775964,-10.641017,-0.8553223,-33.214085,-22.082918,-23.363558
-1228.008951,-37.678085,-0.49900076,-32.166176,-52.590557,1.8041596,-74.618675,-66.26324,-15.63781,-78.62239,-89.191986
-45.42357821,-1.993933,-0.61655384,-2.3291123,-1.522247,-1.5658827,-2.4763894,-5.9357705,-1.833372,-10.839255,-3.0439384
-12.52543401,-8.473116,-0.52639306,-7.1930156,1.2425073,-2.558428,-5.039564,-9.230614,1.532635,-10.336789,1.994793
-41.63014369,-1.4156195,1.1194005,0.8930388,1.281215,1.0219607,-0.84051967,-3.9739873,-0.8268026,-5.6113143,0.89053446
-102.1797425,-6.029155,-5.522666,-3.8544888,-3.4259057,-5.1463714,-11.556603,2.4313781,-20.458855,-11.242688,-15.193671
-132.1257053,-11.691055,-9.972688,-10.907103,-7.3175097,-9.881387,-19.194304,1.2539264,-23.83267,-14.846143,-22.348217
-23.2050692,-1.4479347,0.66969717,0.5148466,1.3724763,-0.31989035,-0.75743175,-4.782612,1.0346694,-4.91558,0.3402212
-14.51900879,-7.5726595,-4.26765,2.3399086,-0.5599604,-4.687291,-7.784615,0.43896624,-22.504692,-15.45846,-14.410996
-14.92091852,0.013281189,0.4196763,0.8951058,-0.3992483,1.1016184,1.0928004,0.7187561,-0.06641148,-2.197765,0.87310714
-28.65444122,-16.096272,-7.4073577,2.093396,-3.751537,-4.4143558,-11.600633,-0.22866824,-33.588226,-22.448227,-23.822449
-39.69477463,-1.5564893,0.1792041,-5.6940117,0.2814662,-0.8121196,-3.8634636,-2.0474129,-0.41833737,-7.5792227,-3.228782
-30.36300574,-15.756754,-7.038752,2.1273577,-3.6020951,-4.275885,-10.963273,0.1743068,-33.041798,-22.272266,-23.808735
-10.29432817,-7.2591763,-0.47455233,-5.125875,0.7415312,-2.980328,-3.7879179,-8.5509815,1.0479546,-8.635641,2.5304995
-30.82029523,-1.7828052,-1.220727,0.30636686,0.22276647,-2.8856509,-4.3776503,1.6332729,-10.716243,-8.4753275,-9.43
-101.5247207,-8.360593,-6.751412,-3.812465,-4.3510575,-5.8885274,-12.672438,2.5051167,-24.07736,-13.632113,-17.823912
-31.36833234,-13.653026,-6.7345963,1.274772,-3.051516,-5.0203886,-11.338247,0.46569893,-30.299753,-20.647728,-21.908237
-22.52600622,-1.1942117,0.65195894,0.962462,1.0615547,0.3951773,-0.81574476,-2.9057786,-0.19531178,-3.4145603,0.6127386
-7.712935794,-6.213484,-3.3779297,2.628261,0.11309663,-4.5295496,-6.7928324,0.4742575,-20.430378,-14.221525,-12.634425
-23.02849255,-0.08870454,0.082462125,0.6754417,-0.8717244,1.1604681,0.41592056,1.0557233,-0.39425018,-2.9530246,0.39754593
-11.95485996,-17.647964,-7.5678363,2.2316153,-4.314091,-4.803304,-12.002555,-1.3213215,-34.772545,-22.734552,-24.467825
-40.91567655,-4.0090537,-2.0869374,-4.1841607,-1.996482,-3.324687,-6.829045,0.24516602,-10.017625,-8.994276,-9.738664
-12.20457465,-6.417846,-1.3874592,-2.5006733,-0.7804121,-3.6956317,-3.9895945,-6.65233,-3.6876802,-8.610136,-1.2233131
-22.76828205,-5.851949,0.094221056,-4.854634,0.63695705,-2.339708,-3.0011287,-7.650453,1.4200754,-9.629084,2.170724
-17.29354022,-0.025741583,0.29076463,1.215032,0.4369546,-1.8306216,-2.9362082,2.0740669,-5.9628906,-7.6514254,-4.1651525
-104.1264907,-8.287856,-7.32453,-3.725747,-4.0880156,-5.560805,-12.647005,2.342498,-24.958178,-13.815215,-17.018024
-52.77776376,-11.621558,-6.656501,-1.4045578,-3.4225607,-6.2693615,-11.908939,1.3714056,-26.617304,-17.663073,-20.72894
-22.32203053,-1.2769353,1.0164692,0.42662114,0.99671394,0.3828647,0.77352786,-1.6461564,-0.47300628,-0.99517536,0.81459206
-1326.85447,-40.854797,-1.8694235,-35.78676,-58.17915,0.62687415,-81.41975,-69.33804,-18.61794,-85.38625,-97.61547
-11.63883975,0.03923173,0.054542527,1.4902709,-0.22762679,-1.9821601,-3.03143,2.2515225,-6.1976347,-7.3294754,-2.3965266
-18.68627102,-16.366072,-7.280018,2.6319814,-3.5568614,-4.2667875,-10.911597,-0.46115437,-33.561787,-22.28247,-23.616608
-105.1247844,-14.254096,-9.3749,-5.723946,-7.458974,-8.057471,-15.589529,2.5685413,-29.804983,-19.229641,-23.410212
-13.94185936,-14.862349,-6.4057574,2.595149,-3.1371775,-4.361481,-10.085872,-0.6956672,-30.920387,-20.643936,-21.663038
-13.06729105,-7.3428826,-0.4816329,-5.6483617,0.7040475,-2.7831464,-3.973967,-8.690753,1.2114103,-9.37331,2.3631382
-11.50401851,-2.0957682,-0.07701255,1.5537183,0.0560759,0.08705439,-0.5306798,-4.701578,0.25172892,0.03315617,1.1096723
-35.0569618,-0.2800435,0.77431047,0.36411524,-0.059363183,0.5095415,0.25885415,-5.788017,1.825814,-6.8397994,-0.23974489
-26.61030456,-3.3898485,-0.55412346,-1.6221135,-1.3944438,-2.4376588,-2.5863793,-5.350642,-3.1835678,-9.923145,-2.065484
-32.60883332,-1.6945653,0.6827331,0.06539646,1.4141655,0.4421234,-1.3944592,-4.7838826,0.5208881,-4.74466,0.098291345
-66.36761577,-1.1579365,-0.33719862,-2.5131521,-0.87556916,-0.42867658,-1.9753809,-7.2097855,2.3859563,-10.442258,-1.3073016
-8.766277177,-0.2826851,0.7857236,0.33610287,-0.1653125,0.7584395,1.080766,0.6261578,-0.34190997,-0.18886144,1.261893
-7.235691468,-17.511942,-7.5147734,2.5830066,-4.137332,-4.6473308,-11.471607,-1.4712445,-34.489323,-22.332731,-24.00984
-30.64710211,-1.7438681,0.56818783,-3.6741474,0.9738721,0.12732014,-2.121429,-3.6227255,0.7915792,-6.7218413,-0.31315017
-109.6816417,-1.7194002,0.98355514,-2.4543502,-0.037220143,1.0655566,-4.705673,-6.41566,-1.3335124,-9.21986,-1.3820658
-12.79922743,-8.2497015,-0.5538077,-7.0791135,1.1971068,-2.491371,-4.7839932,-9.170747,1.4525306,-10.295245,2.1329823
-8.66671533,-1.9938848,-0.15441011,1.2299516,0.19837673,0.35708246,-0.4968154,-4.0956135,-0.38480854,1.0553588,1.1603323
-21.60574151,-0.8013569,0.8193812,0.24645536,0.69303393,0.2975922,0.9798083,-0.6172674,-0.09092335,-1.0767683,0.17609097
-12.13934316,-9.862257,-4.844502,2.550669,-1.0456522,-4.476889,-8.616019,0.44770885,-25.3811,-17.48011,-17.326641
-22.77871348,-1.1118296,0.650108,0.8651497,1.0421493,0.574832,-0.89302427,-2.9041288,-0.08111808,-3.5801,0.46851647
-53.68708197,-1.8985459,0.33080903,-2.8850427,-0.80415934,-1.0898216,-1.6294277,-6.9375033,2.3854027,-10.829284,0.15955943
-1158.500669,-11.417622,-12.403742,-53.75178,-0.49700132,-38.74532,-66.09074,-33.467163,-74.791435,-45.440937,-24.4868
-7.137102541,-17.262163,-7.346634,2.7451704,-4.1095285,-4.5639153,-10.998616,-1.242574,-34.02581,-22.133293,-23.872833
-6.545407091,-0.8905114,1.2693919,-0.59615636,0.10678536,0.26256996,1.0381465,-0.32203984,-0.5216355,0.6846179,1.0810343
-48.49719814,-0.3436635,-0.57295895,0.41360393,-0.16639115,0.26039666,0.16875134,0.43864277,-0.29303366,-2.5029786,-1.060349
-12.10234389,-8.549502,-0.58233654,-7.232244,1.3321313,-2.565049,-4.9990053,-9.084238,1.4525253,-10.400642,2.0687814
-25.12975207,0.58421,-0.54821765,1.0065483,0.8414524,-2.8138115,-3.9211123,1.8922511,-9.218979,-8.127087,-5.613786
-51.46393294,-0.062170655,-1.4189378,-0.078735456,-0.8473588,0.9201708,-0.573655,1.698273,-0.79509556,-3.0269942,-1.3698431
-12.42974203,-9.30157,-4.92605,2.5982149,-0.99308157,-4.604295,-8.355092,0.40879607,-24.863297,-17.09289,-16.551582
-85.50734156,-4.3488703,-4.037169,-4.603839,-3.6638339,-4.7260556,-7.450299,1.712953,-11.7626095,-7.2789135,-10.191812
-61.12544509,-1.3231694,-0.105803706,-2.7879028,-1.019966,-0.7796976,-1.8747433,-7.388717,2.5019894,-11.192507,-0.748258
-13.98083158,0.16012459,-0.18062884,1.724991,-0.1498048,-1.3177823,-2.4332583,2.0320966,-4.922458,-6.7071595,-1.3378354
-9.975545165,-16.43817,-7.2303076,2.372753,-3.7577412,-4.8223453,-11.4405775,-1.0793804,-33.364414,-22.099197,-23.36974
-10.52501705,-1.0288435,1.3271284,-1.523121,0.38051346,0.6670775,0.6206348,-0.9058105,-1.051105,1.0205575,1.0225747
-32.26742825,-2.0914342,-1.3692881,-0.14632934,-0.15013373,-2.7675493,-4.627925,0.8273958,-11.296762,-8.716127,-9.161154
-7.574277196,-8.580883,-0.60507786,-6.9064713,1.1533544,-2.6214418,-4.9229045,-9.216968,1.5346607,-9.882063,2.2411826
-1412.117788,-43.996075,-42.241184,-136.43025,-70.65442,-70.636856,-61.386703,2.5594175,-68.5362,-53.499897,-96.98175
-69.9720664,-10.515109,-6.215396,-1.332543,-3.4907045,-5.795599,-11.197648,1.6839163,-27.203924,-17.347446,-19.223198
-14.60337151,-12.739841,-5.812096,2.3691316,-2.1634116,-4.557251,-10.045359,0.029929906,-29.043154,-19.949955,-20.389809
-1500.820213,-118.83407,-45.25873,-24.097424,-149.57396,-65.78891,-85.3192,-1.3862596,-50.300407,-99.96038,-157.6963
-51.31286868,-1.2436348,0.28960106,-2.535072,-0.98627406,-0.8638937,-1.3297256,-7.0565805,2.4044836,-10.805653,0.05434946
-112.1773613,-15.512379,-10.229559,-6.7140813,-7.650263,-9.189162,-17.042086,2.7192383,-30.937258,-19.139004,-26.553286
-27.63342151,-16.97837,-7.520917,1.9260955,-4.0236473,-4.4680843,-11.96128,-0.23147766,-34.514935,-23.01238,-24.696154
-24.82102687,-2.8991175,-1.4540813,-0.5267235,-1.755265,-1.6348122,-3.1032495,1.3473506,-7.548677,-6.1936626,-5.977301
-29.57428249,-1.9045047,-1.4062132,-1.1894189,-0.9704795,-2.2599323,-4.6934533,-0.15985073,-9.011388,-9.553626,-8.497856
-10.57618085,-8.807944,-0.61358756,-7.4317994,1.3149247,-2.5633001,-5.191906,-9.30318,1.5261257,-10.460173,2.0346467
-1423.406361,-52.515335,-46.450596,-147.84834,-87.27129,-69.13013,-64.704384,2.6020775,-66.61652,-61.950336,-98.95062
-79.3917335,-11.647764,-7.0466866,-2.176892,-4.476241,-6.257875,-12.164114,1.9507784,-27.724838,-18.039574,-20.708073
-10.66656642,-14.680985,-6.567549,2.5054111,-2.9160905,-4.6700153,-10.677778,-0.54736483,-31.2861,-21.086382,-21.878988
-186.5826589,-10.999244,-9.490024,-14.440234,-10.769188,-8.760638,-18.391365,2.1119125,-14.51175,-9.057013,-15.554581
-62.15740316,-0.61697775,-0.10531948,-1.5467798,-0.8219572,0.076729275,-1.5874684,-7.3289022,2.4264746,-9.94387,-1.3309257
-112.1309111,-7.2923203,-5.9066906,-6.4107714,-4.845719,-7.0850058,-13.173179,2.3654811,-18.50659,-11.334281,-17.288368
-11.74103156,-17.957392,-7.643161,2.1377597,-4.4341283,-4.8778663,-12.113896,-1.3630052,-35.16567,-22.921886,-24.850086
-40.04214292,-0.86669636,-1.0706228,-0.8159607,-0.79555213,-1.6763408,-2.7355201,0.7321666,-6.705103,-5.0722103,-5.760683
-26.97995741,-7.432178,-3.1961997,0.033343367,-1.6837473,-3.2132635,-6.80642,-0.013366699,-18.489801,-13.740224,-14.813654
-5.758437034,-8.261221,-0.54665655,-6.165257,0.9566008,-2.8055072,-4.51351,-9.077191,1.352917,-8.960715,2.4216583
-10.19280707,-0.3884583,0.33762252,1.8511007,-0.35300392,-0.7295702,-1.8739861,1.9399773,-3.6729493,-6.3854113,-0.8797156
-71.54574987,-0.85376215,-2.5661404,-1.7746135,-1.2051781,-2.877048,-6.153876,2.1979446,-9.400174,-6.266645,-7.9830008
-69.04150346,-5.597048,-4.5427623,-5.9500265,-3.707216,-5.369415,-11.271021,0.78545356,-13.874859,-10.497676,-13.015282
-1458.167774,-11.408098,-14.111959,-66.97197,1.7923486,-48.347065,-82.016,-43.755722,-91.51672,-54.082127,-27.336708
-66.35135141,-1.170677,-0.13534124,-2.6295407,-0.89308673,-0.41753554,-2.0579624,-7.5510206,2.4654543,-10.680092,-1.5218246
-153.4144915,-12.064611,-9.467693,-10.273507,-8.566229,-9.68136,-18.329098,2.329075,-24.147354,-14.916749,-22.487873
-25.25432819,-16.80605,-7.4477067,2.1519263,-3.8020725,-4.4643564,-11.788187,-0.43537697,-34.479893,-23.091745,-24.700966
-37.88209878,-4.891231,-2.9472125,-2.2653134,-1.9973919,-2.870427,-5.0905676,0.51280665,-11.424012,-6.418022,-9.183023
-1123.983323,-12.538501,-13.036898,-52.892757,-1.2093416,-38.59063,-65.19254,-32.899326,-74.80497,-45.10675,-25.378916
-22.96735064,-7.449096,-0.41288114,-6.723316,0.8459764,-2.3529112,-4.4793735,-8.730016,1.3161567,-10.968602,1.8359377
-18.40201004,-0.23865674,0.3658965,1.3905962,-0.5096952,0.5836919,-0.9534082,1.6736511,-1.6643203,-5.112659,-1.0921524
-26.39528663,-1.1429662,0.78577363,0.73806655,0.642975,-0.010764007,1.3230847,-0.6688049,-0.20655298,-1.4514121,0.29158983
-70.50950041,-5.9764132,-4.5947666,-6.0222306,-4.578623,-5.808224,-10.61812,0.42770636,-12.391226,-10.472056,-12.165401
-46.01944975,-2.002188,0.789827,-1.8173479,1.115058,0.042387243,-1.8044047,-4.9956713,0.65661234,-6.787036,-0.5995428
-50.26436093,-0.98175997,0.2993518,-1.6367269,-0.83654004,-0.7857295,-0.9368093,-6.956753,2.336617,-9.877209,-0.3378212
-16.91264491,-0.7819679,0.003844311,1.2130027,-1.3519945,0.96500725,-0.118312955,1.3105499,-0.84267336,-4.184091,1.067542
-20.36370679,-1.2477306,0.5837817,0.72395456,0.466694,0.36134028,1.2151408,0.7589021,0.074875005,-1.2227857,0.8105868
-41.24988135,0.123605736,0.7964131,-0.19799927,0.5685033,0.33249623,-0.96518797,-0.80931234,0.34881768,-5.932379,-1.0914266
-38.73253172,0.12034783,-0.52615935,0.17831494,-0.091980025,-0.99718124,-2.4258332,1.1437842,-5.4129972,-5.355514,-4.3579445
-12.3206444,-7.204499,-0.45872483,-4.9845104,0.3836776,-3.1144035,-3.8443456,-8.640292,0.97331715,-8.887678,2.3930016
-12.72757531,-0.2716562,0.47704273,1.7155726,-0.2904562,-0.44539675,-1.7574252,1.90961,-2.9965518,-6.217994,-1.4026896
-46.48259633,-0.02457176,-1.5060596,0.1498702,-0.77737904,1.0728763,-0.33647072,1.5161599,-0.66461027,-3.1277986,-1.1217229
-50.7784161,-7.436327,-4.715376,-1.7161264,-2.0844293,-4.906659,-10.011967,1.3735101,-20.762224,-13.198858,-15.930306
-21.26921781,-2.0386481,0.89166087,0.017196761,1.5311295,-1.0096413,-0.66782683,-5.097166,1.105818,-5.4351788,0.55610114
-13.00298313,-4.297123,0.19521725,-0.58003944,-0.24767528,-3.202073,-1.6215376,-7.4805613,0.89686936,-6.728009,2.2910233
-88.09527455,-13.699448,-8.318783,-3.5330243,-5.7544208,-7.003915,-13.363692,2.512057,-28.80168,-18.19931,-23.295197
-17.44986803,-14.031425,-6.580217,2.5066063,-2.775319,-4.5636735,-10.4379425,-0.23635782,-31.01134,-20.713104,-21.403137
-16.03824207,-1.1489077,0.95997226,0.72452396,1.0493152,0.88207376,0.064210206,-2.0793765,-0.86543494,-1.2185051,0.8419978
-29.07646026,-0.34468323,-0.58266723,0.46751788,0.18817791,-1.8058481,-2.5250096,1.6708242,-7.2765784,-6.345141,-6.15262
-7.806205914,-7.060638,-0.6675421,-4.1616507,0.17333199,-3.5631194,-3.5915098,-8.661648,0.59887093,-7.921106,2.5941064
-6.905151175,-16.229126,-6.748042,2.7741487,-3.5407207,-4.5019846,-10.5612,-1.1014872,-32.83925,-21.73774,-22.971174
-1214.183642,-94.734245,-36.914806,-17.865461,-119.72698,-52.81696,-67.082535,1.5837016,-41.343327,-80.881546,-126.53529
-36.19641159,-11.364507,-5.84107,1.770093,-2.306114,-4.5151277,-9.833127,0.87574935,-28.080288,-19.050222,-19.726116
-1430.582118,-12.08691,-14.489457,-66.41125,0.4477026,-47.91715,-80.5421,-41.958683,-90.0994,-53.67777,-28.963509
-54.49447136,-1.2079297,0.30056462,-2.3216763,-0.542157,-0.6476234,-1.0361792,-6.7520843,2.4060178,-9.907428,-0.43670306
-104.5658696,-14.721116,-9.241088,-5.5657406,-6.8217998,-8.306077,-15.643577,2.684643,-30.136723,-18.813128,-24.976871
-8.418986456,-0.6103784,0.800931,0.29291213,-0.14475279,0.82379717,0.9793285,0.6623815,-0.58554256,0.117130965,1.294666
-16.61437385,-0.9460645,0.8438484,0.70989734,1.146115,0.8348655,-0.48316988,-2.676992,-0.013808289,-2.9864972,0.50139695
-16.37582263,-1.5591141,0.070859335,1.3229119,1.4248723,-3.607784,-4.6449237,1.2460073,-12.2492895,-10.512799,-8.777383
-9.11047602,-5.980161,-0.36045924,-2.7374585,-0.13211612,-3.5537882,-2.7891557,-8.367318,0.6892556,-7.295822,2.6329317
-26.4296039,-1.1894237,1.1221268,0.9495244,0.6894386,0.95358086,-0.33360335,-3.8657894,-0.7122107,-2.340515,1.0714952
-14.6906652,-0.65337956,0.8948719,1.3141255,0.9074053,-0.30786273,0.6946297,0.4609977,-0.37342188,-0.46244052,0.10065311
-23.65655927,-10.302145,-5.6951256,2.498092,-1.7317495,-4.566746,-8.987802,0.2928446,-27.109121,-18.140604,-17.903463
-1460.928304,-12.699746,-14.869729,-68.47438,0.13840747,-48.562103,-82.79682,-43.595753,-90.95447,-54.425045,-28.622063
-64.21255563,-0.7208574,-0.1359701,-2.0997262,-0.8648575,-0.1303208,-1.7750142,-7.417405,2.444866,-10.616703,-1.4071684
-34.07379409,-13.000574,-6.4057684,1.742005,-2.897909,-4.615137,-10.347224,0.6922851,-29.684633,-20.16296,-21.151976
-7.82947196,0.2196535,0.32057366,1.291687,-1.3920183,1.4206941,0.9441576,0.52316904,-0.8174569,-2.9984872,0.95842373
-11.18658355,-2.0468788,1.3983271,1.3334624,0.8948291,-1.587228,-0.14459993,-5.790966,0.9302382,-4.7666907,0.8476198
-13.97817528,-4.3951955,-2.261017,2.4019856,0.76070553,-4.2109127,-5.8258224,0.95510787,-17.67504,-13.122533,-10.913027
-39.07619298,-3.2788506,0.6878178,-3.6021116,0.014203935,-1.5845845,-1.6717461,-6.322966,1.9427433,-10.4042845,1.4169525
-11.16834464,-0.7830211,0.9036439,1.6974902,-0.7584127,0.4285522,-0.8776914,1.5948958,-1.7554206,-5.5441804,-0.7680768
-28.39457145,-1.1285007,0.87239385,0.25828838,0.6220416,1.0628816,0.13128519,-4.861115,1.2143394,-4.232662,0.45963585
-25.29228568,-7.6773806,-4.039045,0.77623326,-1.3959025,-4.3090477,-7.8438125,0.9547829,-20.55353,-13.982156,-14.87561
-1457.578128,-12.98812,-14.917656,-68.670525,0.04202243,-48.574078,-82.91843,-43.602554,-91.03538,-54.81548,-28.912983
-54.82002079,-0.82653743,0.24400875,-2.0934012,-0.63381106,-0.45939118,-0.91371787,-6.967854,2.4464908,-9.900757,-0.5716776
-8.43094997,-1.9294755,0.25415686,0.3526346,0.58091164,0.5284076,-0.21138659,-3.49198,-1.3402966,1.274835,1.0771195
-15.9940601,-2.123823,0.84096706,0.2526785,0.19198436,-1.8839761,-0.29563683,-6.2913246,1.5016154,-6.2554173,1.5063511
-16.00317079,-1.9488906,0.95892197,-0.3107656,1.3283384,-1.5861852,-0.44848323,-5.384473,1.4606957,-5.6134653,1.0090324
-7.454515666,-16.695192,-6.87076,2.7411864,-3.830601,-4.4652915,-10.657155,-1.2771802,-33.145638,-21.881474,-23.277788
